barber_pole_exact,checkerboard_exact,config_sha256,duration_seconds,effort,exit_code,finished_at,has_response,horizontal_disagreement,job_id,leading_indent_rows,line_count,model,narrow_conventional_only,no_prose_or_fences,opening_exactly_one_heart,opening_family,opening_glyph,periodic_fit,periodic_period,periodic_slope,provider,sample_index,started_at,timed_out,vertical_disagreement,wall_begins_next_line,wall_distinct_families,wall_distinct_glyphs,wall_dominant_family,wall_dominant_glyph,wall_family_entropy_bits,wall_glyph_entropy_bits,wall_matches_opening_fraction,wall_max_columns,wall_median_columns,wall_min_columns,wall_occupancy,wall_only_hearts_and_linebreaks,wall_parseable,wall_rectangular,wall_rows,wall_total_hearts
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,5.309,high,0,2026-09-15T23:47:51.194680+00:00,True,0,claude-claude-opus-5-high-014,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,14,2026-09-15T23:47:45.885992+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.096,medium,0,2026-09-15T23:47:53.690908+00:00,True,0,claude-claude-opus-5-medium-010,0,6,claude-opus-5,True,True,True,red,❤️,,,,claude,10,2026-09-15T23:47:49.594655+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.988,low,0,2026-09-15T23:47:54.045791+00:00,True,0,claude-claude-opus-5-low-019,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,19,2026-09-15T23:47:49.058167+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,3.992,low,0,2026-09-15T23:47:54.317103+00:00,True,0,claude-claude-opus-5-low-006,0,6,claude-opus-5,True,True,True,red,❤️,,,,claude,6,2026-09-15T23:47:50.325062+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,3.467,low,0,2026-09-15T23:47:54.662131+00:00,True,0,claude-claude-opus-5-low-049,0,6,claude-opus-5,True,True,True,red,❤️,,,,claude,49,2026-09-15T23:47:51.194724+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.404,xhigh,0,2026-09-15T23:47:54.772498+00:00,True,0,claude-claude-opus-5-xhigh-013,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,13,2026-09-15T23:47:50.368893+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.289,medium,0,2026-09-15T23:47:54.822643+00:00,True,0,claude-claude-opus-5-medium-047,0,7,claude-opus-5,True,True,True,red,❤️,,,,claude,47,2026-09-15T23:47:50.533492+00:00,False,0,False,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,3.919,medium,0,2026-09-15T23:47:57.610371+00:00,True,0,claude-claude-opus-5-medium-007,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,7,2026-09-15T23:47:53.690964+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,3.784,low,0,2026-09-15T23:47:57.829480+00:00,True,0,claude-claude-opus-5-low-045,0,6,claude-opus-5,True,True,True,red,❤️,,,,claude,45,2026-09-15T23:47:54.045839+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,3.821,medium,0,2026-09-15T23:47:58.137735+00:00,True,0,claude-claude-opus-5-medium-020,0,6,claude-opus-5,True,True,True,red,❤️,,,,claude,20,2026-09-15T23:47:54.317151+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,3.946,medium,0,2026-09-15T23:47:58.608170+00:00,True,0,claude-claude-opus-5-medium-013,0,7,claude-opus-5,True,True,True,red,❤️,,,,claude,13,2026-09-15T23:47:54.662177+00:00,False,0,False,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,3.893,xhigh,0,2026-09-15T23:47:58.665051+00:00,True,0,claude-claude-opus-5-xhigh-029,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,29,2026-09-15T23:47:54.772552+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,5.351,high,0,2026-09-15T23:48:00.173329+00:00,True,0,claude-claude-opus-5-high-011,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,11,2026-09-15T23:47:54.822699+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,3.81,max,0,2026-09-15T23:48:01.947563+00:00,True,0,claude-claude-opus-5-max-027,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,27,2026-09-15T23:47:58.137795+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.491,max,0,2026-09-15T23:48:02.320151+00:00,True,0,claude-claude-opus-5-max-048,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,48,2026-09-15T23:47:57.829530+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.083,medium,0,2026-09-15T23:48:02.691456+00:00,True,0,claude-claude-opus-5-medium-006,0,7,claude-opus-5,True,True,True,red,❤️,,,,claude,6,2026-09-15T23:47:58.608210+00:00,False,0,False,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,5.211,xhigh,0,2026-09-15T23:48:02.820992+00:00,True,0,claude-claude-opus-5-xhigh-019,0,6,claude-opus-5,True,True,True,red,❤️,,,,claude,19,2026-09-15T23:47:57.610418+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,20,20,20,1.0,True,True,True,5,100
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,5.028,medium,0,2026-09-15T23:48:03.692616+00:00,True,0,claude-claude-opus-5-medium-025,0,6,claude-opus-5,True,True,True,red,❤️,,,,claude,25,2026-09-15T23:47:58.665098+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,3.796,low,0,2026-09-15T23:48:03.969186+00:00,True,0,claude-claude-opus-5-low-028,0,6,claude-opus-5,True,True,True,red,❤️,,,,claude,28,2026-09-15T23:48:00.173377+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.113,low,0,2026-09-15T23:48:06.432886+00:00,True,0,claude-claude-opus-5-low-018,0,6,claude-opus-5,True,True,True,red,❤️,,,,claude,18,2026-09-15T23:48:02.320202+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.524,max,0,2026-09-15T23:48:06.471613+00:00,True,0,claude-claude-opus-5-max-044,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,44,2026-09-15T23:48:01.947613+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,3.979,medium,0,2026-09-15T23:48:06.799580+00:00,True,0,claude-claude-opus-5-medium-035,0,6,claude-opus-5,True,True,True,red,❤️,,,,claude,35,2026-09-15T23:48:02.821046+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,3.537,high,0,2026-09-15T23:48:07.506174+00:00,True,0,claude-claude-opus-5-high-040,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,40,2026-09-15T23:48:03.969229+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,3.816,low,0,2026-09-15T23:48:07.508890+00:00,True,0,claude-claude-opus-5-low-024,0,6,claude-opus-5,True,True,True,red,❤️,,,,claude,24,2026-09-15T23:48:03.692665+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.387,medium,0,2026-09-15T23:48:09.078575+00:00,True,0,claude-claude-opus-5-medium-019,0,7,claude-opus-5,True,True,True,red,❤️,,,,claude,19,2026-09-15T23:48:02.691501+00:00,False,0,False,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.22,medium,0,2026-09-15T23:48:10.653270+00:00,True,0,claude-claude-opus-5-medium-040,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,40,2026-09-15T23:48:06.432933+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.068,high,0,2026-09-15T23:48:10.867757+00:00,True,0,claude-claude-opus-5-high-022,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,22,2026-09-15T23:48:06.799631+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,5.019,medium,0,2026-09-15T23:48:11.490724+00:00,True,0,claude-claude-opus-5-medium-017,0,7,claude-opus-5,True,True,True,red,❤️,,,,claude,17,2026-09-15T23:48:06.471664+00:00,False,0,False,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,5.41,max,0,2026-09-15T23:48:12.916684+00:00,True,0,claude-claude-opus-5-max-030,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,30,2026-09-15T23:48:07.506217+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,3.958,xhigh,0,2026-09-15T23:48:13.036766+00:00,True,0,claude-claude-opus-5-xhigh-018,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,18,2026-09-15T23:48:09.078622+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.365,medium,0,2026-09-15T23:48:13.873819+00:00,True,0,claude-claude-opus-5-medium-046,0,6,claude-opus-5,True,True,True,red,❤️,,,,claude,46,2026-09-15T23:48:07.508939+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.314,max,0,2026-09-15T23:48:15.181881+00:00,True,0,claude-claude-opus-5-max-014,0,6,claude-opus-5,True,True,True,red,❤️,,,,claude,14,2026-09-15T23:48:10.867811+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.004,max,0,2026-09-15T23:48:15.494639+00:00,True,0,claude-claude-opus-5-max-011,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,11,2026-09-15T23:48:11.490774+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,5.372,xhigh,0,2026-09-15T23:48:16.025232+00:00,True,0,claude-claude-opus-5-xhigh-005,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,5,2026-09-15T23:48:10.653322+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.521,low,0,2026-09-15T23:48:17.557405+00:00,True,0,claude-claude-opus-5-low-010,0,6,claude-opus-5,True,True,True,red,❤️,,,,claude,10,2026-09-15T23:48:13.036812+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.438,xhigh,0,2026-09-15T23:48:18.311414+00:00,True,0,claude-claude-opus-5-xhigh-006,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,6,2026-09-15T23:48:13.873861+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.418,max,0,2026-09-15T23:48:19.600089+00:00,True,0,claude-claude-opus-5-max-032,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,32,2026-09-15T23:48:15.181928+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.7,xhigh,0,2026-09-15T23:48:19.617155+00:00,True,0,claude-claude-opus-5-xhigh-037,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,37,2026-09-15T23:48:12.916737+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.366,high,0,2026-09-15T23:48:19.860372+00:00,True,0,claude-claude-opus-5-high-035,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,35,2026-09-15T23:48:15.494696+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.201,high,0,2026-09-15T23:48:20.226151+00:00,True,0,claude-claude-opus-5-high-037,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,37,2026-09-15T23:48:16.025280+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.534,low,0,2026-09-15T23:48:22.091022+00:00,True,0,claude-claude-opus-5-low-023,0,6,claude-opus-5,True,True,True,red,❤️,,,,claude,23,2026-09-15T23:48:17.557456+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.252,max,0,2026-09-15T23:48:22.563573+00:00,True,0,claude-claude-opus-5-max-019,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,19,2026-09-15T23:48:18.311621+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.213,medium,0,2026-09-15T23:48:24.073547+00:00,True,0,claude-claude-opus-5-medium-016,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,16,2026-09-15T23:48:19.860425+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.542,low,0,2026-09-15T23:48:24.141632+00:00,True,0,claude-claude-opus-5-low-021,0,6,claude-opus-5,True,True,True,red,❤️,,,,claude,21,2026-09-15T23:48:19.600140+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.628,max,0,2026-09-15T23:48:24.854588+00:00,True,0,claude-claude-opus-5-max-036,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,36,2026-09-15T23:48:20.226205+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,3.114,medium,0,2026-09-15T23:48:25.205532+00:00,True,0,claude-claude-opus-5-medium-043,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,43,2026-09-15T23:48:22.091069+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.14,max,0,2026-09-15T23:48:25.757410+00:00,True,0,claude-claude-opus-5-max-013,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,13,2026-09-15T23:48:19.617197+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,5.033,low,0,2026-09-15T23:48:27.596566+00:00,True,0,claude-claude-opus-5-low-038,0,6,claude-opus-5,True,True,True,red,❤️,,,,claude,38,2026-09-15T23:48:22.563623+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.259,low,0,2026-09-15T23:48:28.332563+00:00,True,0,claude-claude-opus-5-low-022,0,6,claude-opus-5,True,True,True,red,❤️,,,,claude,22,2026-09-15T23:48:24.073592+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,3.765,high,0,2026-09-15T23:48:28.619749+00:00,True,0,claude-claude-opus-5-high-006,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,6,2026-09-15T23:48:24.854637+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.802,xhigh,0,2026-09-15T23:48:28.943271+00:00,True,0,claude-claude-opus-5-xhigh-047,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,47,2026-09-15T23:48:24.141688+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.579,high,0,2026-09-15T23:48:29.784851+00:00,True,0,claude-claude-opus-5-high-032,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,32,2026-09-15T23:48:25.205585+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.994,medium,0,2026-09-15T23:48:30.751756+00:00,True,0,claude-claude-opus-5-medium-042,0,7,claude-opus-5,True,True,True,red,❤️,,,,claude,42,2026-09-15T23:48:25.757458+00:00,False,0,False,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,3.969,low,0,2026-09-15T23:48:32.301586+00:00,True,0,claude-claude-opus-5-low-013,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,13,2026-09-15T23:48:28.332610+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.752,high,0,2026-09-15T23:48:32.348514+00:00,True,0,claude-claude-opus-5-high-036,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,36,2026-09-15T23:48:27.596619+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,3.852,max,0,2026-09-15T23:48:32.795445+00:00,True,0,claude-claude-opus-5-max-029,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,29,2026-09-15T23:48:28.943321+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.464,max,0,2026-09-15T23:48:33.084000+00:00,True,0,claude-claude-opus-5-max-017,0,6,claude-opus-5,True,True,True,red,❤️,,,,claude,17,2026-09-15T23:48:28.619804+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,3.918,medium,0,2026-09-15T23:48:33.702695+00:00,True,0,claude-claude-opus-5-medium-008,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,8,2026-09-15T23:48:29.784903+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.137,medium,0,2026-09-15T23:48:34.888621+00:00,True,0,claude-claude-opus-5-medium-018,0,7,claude-opus-5,True,True,True,red,❤️,,,,claude,18,2026-09-15T23:48:30.751806+00:00,False,0,False,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,3.625,high,0,2026-09-15T23:48:36.420323+00:00,True,0,claude-claude-opus-5-high-008,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,8,2026-09-15T23:48:32.795495+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.578,high,0,2026-09-15T23:48:36.879828+00:00,True,0,claude-claude-opus-5-high-046,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,46,2026-09-15T23:48:32.301635+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.162,xhigh,0,2026-09-15T23:48:37.246289+00:00,True,0,claude-claude-opus-5-xhigh-032,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,32,2026-09-15T23:48:33.084052+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,5.102,max,0,2026-09-15T23:48:37.450651+00:00,True,0,claude-claude-opus-5-max-034,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,34,2026-09-15T23:48:32.348571+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.07,high,0,2026-09-15T23:48:37.772821+00:00,True,0,claude-claude-opus-5-high-029,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,29,2026-09-15T23:48:33.702743+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,3.595,xhigh,0,2026-09-15T23:48:38.483614+00:00,True,0,claude-claude-opus-5-xhigh-048,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,48,2026-09-15T23:48:34.888669+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,3.847,medium,0,2026-09-15T23:48:40.267741+00:00,True,0,claude-claude-opus-5-medium-037,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,37,2026-09-15T23:48:36.420371+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,3.719,medium,0,2026-09-15T23:48:40.599137+00:00,True,0,claude-claude-opus-5-medium-011,0,7,claude-opus-5,True,True,True,red,❤️,,,,claude,11,2026-09-15T23:48:36.879872+00:00,False,0,False,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,3.6,high,0,2026-09-15T23:48:40.846133+00:00,True,0,claude-claude-opus-5-high-001,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,1,2026-09-15T23:48:37.246334+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
